Full Name,Bats,BaseRunning,UZR,BattingRuns,ReplacementRuns,DEF_adj,FramingRuns,Runs/WAR,BattingRuns/PA,wRC/PA,Updated wRC/PA,Updated BattingRuns/PA,Update wOBA,% Change,wWOBA Change
Colin Summerhill LAA,R,0.0052,0,-0.26,0.132,-0.0824,0,9.679245283,-0.065,0.053,0.052710215,-0.064644603,0.228457011,0.994532356,-0.001255989
Pedro Pineda OAK,R,0.0064,0,-0.26,0.132,0.0164,0,9.669117647,-0.065,0.053,0.05164599,-0.063339421,0.223842489,0.974452634,-0.005868511
Ty Southisene CHN,R,0.0116,0,-0.26,0.132,0.0492,0,9.710982659,-0.065,0.053,0.054119003,-0.066372362,0.234480281,1.021113264,0.004848281
Jesus Castillo PIT,R,0.008,0,-0.26,0.132,0.0164,0,9.700374532,-0.065,0.053,0.058921039,-0.072261652,0.255244829,1.111717716,0.025649829
Jorge Puerta NA,R,0.0064,0,-0.26,0.132,0.0824,0,9.702970297,-0.065,0.053,0.052875878,-0.064847775,0.229055311,0.997658078,-0.000537689
Jhon Diaz TBA,L,0.0084,0,-0.26,0.132,-0.0492,0,9.678899083,-0.065,0.053,0.058754883,-0.072057876,0.254496223,1.108582705,0.024927223
Noelberth Romero NA,R,0.006666667,0,-0.266666667,0.133333333,-0.050666667,0,9.690346084,-0.064980762,0.053609129,0.053864341,-0.065290111,0.230590552,1.004760617,0.001092552
Juan Alonso NA,R,0.006,0,-0.26,0.132,-0.0492,0,9.683257919,-0.065,0.053,0.052897243,-0.064873977,0.229012125,0.998061184,-0.000444875
Miguel Rodriguez BAL,R,0.0064,0,-0.26,0.132,0.0824,0,9.702970297,-0.065,0.053,0.053027922,-0.065034244,0.22953186,1.000526827,0.00012086
Luis Sanchez ATL,R,0.0068,0,-0.26,0.132,0.0164,0,9.667896679,-0.065,0.053,0.053215039,-0.065263727,0.230314687,1.004057332,0.000930687
Esmith Pineda CIN,R,0.0052,0,-0.26,0.132,-0.0492,0,9.684684685,-0.065,0.053,0.054618112,-0.066984477,0.236374822,1.030530413,0.007002822
Cody Schrier MIA,R,0.01,0,-0.26,0.132,-0.0824,0,9.690522244,-0.065,0.053,0.052295308,-0.064135755,0.226312385,0.986703922,-0.003049615
Ernny Ordonez NA,R,0.0068,0,-0.26,0.132,-0.0824,0,9.676806084,-0.065,0.053,0.053201295,-0.065246871,0.230203007,1.003798018,0.000871007
Gerardo Rodriguez BOS,R,0.006,0,-0.26,0.132,0.0824,0,9.705882353,-0.065,0.053,0.05558235,-0.068167033,0.240482805,1.048723584,0.011172805
Zachary Daudet HOU,R,0.0084,0,-0.26,0.132,-0.0824,0,9.674329502,-0.065,0.053,0.056173993,-0.068892633,0.243010813,1.059886658,0.013730813
Yordys Valdes NA,B,0.010090909,0,-0.262727273,0.131818182,0.049909091,0,9.677419355,-0.064904526,0.05300162,0.053217231,-0.065168558,0.230196649,1.004068013,0.000932649
Caleb Bartolero LAA,R,0.0056,0,-0.26,0.132,0.0164,0,9.671532847,-0.065,0.053,0.055280307,-0.067796603,0.239068555,1.043024668,0.009861555
Werner Blakely NA,L,0.0084,0,-0.26,0.132,0.0164,0,9.69924812,-0.065,0.053,0.052988319,-0.064985674,0.229107494,0.999779602,-5.05E-05
Kadon Morton NA,R,0.008,0,-0.26,0.132,-0.0264,0,9.682539683,-0.065,0.053,0.053047837,-0.065058669,0.229317794,1.000902593,0.000206794
Abrahan Ramirez MIA,L,0.0068,0,-0.26,0.132,-0.1152,0,9.68852459,-0.065,0.053,0.05303858,-0.065047315,0.229265765,1.000727917,0.000166765
Jacob Steels ATL,R,0.006,0,-0.26,0.132,-0.0492,0,9.683257919,-0.065,0.053,0.053546942,-0.065670778,0.231382398,1.010319659,0.002363398
Jackson Feltner NA,R,0.0052,0,-0.26,0.132,-0.0824,0,9.679245283,-0.065,0.053,0.053179239,-0.065219822,0.229778462,1.003381871,0.000774462
Bryce Madron NA,L,0.0068,0,-0.26,0.132,-0.0492,0,9.681818182,-0.065,0.053,0.052906138,-0.064884886,0.228597438,0.99822901,-0.000405562
Ching-Hsien Ko LAN,L,0.0056,0,-0.26,0.132,-0.0492,0,9.683972912,-0.065,0.053,0.054295061,-0.066588282,0.234577201,1.024435113,0.005595201
Walter Ahuna SFN,L,0.0072,0,-0.26,0.132,0.0492,0,9.675675676,-0.065,0.053,0.059724951,-0.073247582,0.257873183,1.126885875,0.029036183
Brandon Compton MIA,L,0.0084,0,-0.26,0.132,-0.0492,0,9.678899083,-0.065,0.053,0.055083486,-0.067555218,0.237801643,1.039311048,0.008994643
Jose Ramos SFN,R,0.0104,0,-0.26,0.132,0.0164,0,9.69348659,-0.065,0.053,0.053053299,-0.065065366,0.229028087,1.001005634,0.000230087
John Taylor TEX,L,0.0072,0,-0.26,0.132,0.0164,0,9.666666667,-0.065,0.053,0.063836251,-0.078289742,0.275511237,1.204457566,0.046768237
Jake Anchia NA,R,0.0056,0,-0.26,0.132,0.0824,0,9.708737864,-0.065,0.053,0.053088052,-0.065107988,0.229032875,1.00166136,0.000379875
Jesus Bugarin NA,R,0.0068,0,-0.264,0.132,-0.0492,0,9.688888889,-0.066,0.053,0.052704238,-0.065631693,0.22733824,0.994419589,-0.00127576
Matthew Halbach CHN,R,0.0052,0,-0.264,0.132,-0.0824,0,9.685185185,-0.066,0.053,0.056002217,-0.06973861,0.241528053,1.056645608,0.012948053
Wooyeoul Shin NA,R,0.0084,0,-0.264,0.132,-0.0492,0,9.686098655,-0.066,0.052,0.051761,-0.065696654,0.227499548,0.995403842,-0.001050452
Dereck Salom OAK,R,0.006,0,-0.264,0.132,0.0164,0,9.681978799,-0.066,0.052,0.052390917,-0.066496163,0.230151282,1.007517629,0.001717282
Benjamin Hartl TEX,R,0.0056,0,-0.264,0.132,0.0824,0,9.649122807,-0.066,0.052,0.051594888,-0.065485819,0.226654358,0.992209382,-0.001779642
Channy Ortiz NA,B,0.0072,0,-0.264,0.132,0.0492,0,9.692307692,-0.066,0.052,0.052134986,-0.066171328,0.228938758,1.002595876,0.000592758
Edward Howard CHN,R,0.0068,0,-0.264,0.132,0.0164,0,9.679715302,-0.066,0.052,0.051359995,-0.065187686,0.225533592,0.987692219,-0.002810408
Christopher Pittaro OAK,L,0.0052,0,-0.264,0.132,-0.0824,0,9.685185185,-0.066,0.052,0.051825356,-0.065778336,0.227543212,0.996641461,-0.000766788
Luis Marquez TEX,R,0.006,0,-0.264,0.132,0.0164,0,9.681978799,-0.066,0.052,0.051314618,-0.065130092,0.225284003,0.986819583,-0.003008997
Asbel Gonzalez KCA,R,0.0164,0,-0.264,0.132,0.0164,0,9.6875,-0.066,0.052,0.054390145,-0.069033645,0.238775874,1.045964325,0.010492874
Ely Brown CHA,L,0.0092,0,-0.264,0.132,-0.0492,0,9.684684685,-0.066,0.052,0.055896903,-0.070946069,0.245377728,1.074940435,0.017106728
Jace Grady NA,B,0.0072,0,-0.264,0.132,-0.0492,0,9.688195991,-0.066,0.052,0.051712225,-0.065634747,0.226830702,0.994465863,-0.001262298
Daiverson Gutierrez NYN,R,0.0052,0,-0.264,0.132,0.0824,0,9.652173913,-0.066,0.052,0.053539259,-0.067953674,0.234817011,1.029601129,0.006751011
Mason Guerra ATL,R,0.0048,0,-0.264,0.132,-0.0824,0,9.685767098,-0.066,0.052,0.053446578,-0.067836041,0.234316991,1.0278188,0.006341991
Carter Young BAL,L,0.0064,0,-0.264,0.132,0.0492,0,9.695431472,-0.066,0.052,0.052583242,-0.066740269,0.230528978,1.011216193,0.002556978
Anthony Hall NA,L,0.0068,0,-0.264,0.132,-0.0492,0,9.688888889,-0.066,0.052,0.051997039,-0.065996242,0.227941021,0.999943063,-1.30E-05
Kenny Castillo ARI,R,0.0048,0,-0.264,0.132,0.0824,0,9.655172414,-0.066,0.052,0.052150679,-0.066191247,0.228541326,1.002897679,0.000660326
Narciso Polanco TBA,L,0.0096,0,-0.264,0.132,0.0164,0,9.671532847,-0.066,0.052,0.053266652,-0.067607674,0.233414469,1.024358692,0.005550469
Jared Dupere NA,L,0.0072,0,-0.264,0.132,0.0164,0,9.678571429,-0.066,0.052,0.051852486,-0.065812771,0.227006196,0.997163196,-0.000645804
Dominic Johnson NA,R,0.0096,0,-0.264,0.132,-0.0492,0,9.683972912,-0.066,0.052,0.052045328,-0.066057532,0.227803401,1.00087169,0.000198401
Samuel Shaw TOR,L,0.0064,0,-0.264,0.132,0.0164,0,9.680851064,-0.066,0.052,0.052126691,-0.0661608,0.228147499,1.002436362,0.000554499
Estiven Machado NA,B,0.0068,0,-0.264,0.132,0.0492,0,9.693877551,-0.066,0.052,0.052210503,-0.066267176,0.228399864,1.004048128,0.000920864
Corey Collins NYN,L,0.006,0,-0.264,0.132,-0.0824,0,9.68401487,-0.066,0.052,0.053273745,-0.067616677,0.233039852,1.024495103,0.005571852
Reylin Perez HOU,B,0.0084,0,-0.264,0.132,0.0164,0,9.675090253,-0.066,0.052,0.051365236,-0.065194338,0.224665616,0.987793002,-0.002776384
Samuel Mongelli LAN,R,0.0092,0,-0.268,0.132,0.0164,0,9.684210526,-0.067,0.051,0.051184154,-0.067241928,0.228102685,1.003610867,0.000820685
Jesus Hernandez MIA,R,0.0092,0,-0.268,0.132,0.0164,0,9.684210526,-0.067,0.051,0.050388645,-0.066196847,0.224421144,0.988012644,-0.002722856
Peyton Powell NA,L,0.0056,0,-0.268,0.132,-0.0824,0,9.690346084,-0.067,0.051,0.050878191,-0.066839976,0.226516688,0.997611581,-0.000542312
Jordan Thompson LAN,R,0.0072,0,-0.268,0.132,0.0492,0,9.660194175,-0.067,0.051,0.050778851,-0.066709471,0.226059479,0.995663744,-0.000984521
Willy Montero NYA,R,0.006,0,-0.268,0.132,0.0164,0,9.692832765,-0.067,0.051,0.049880959,-0.065529888,0.222033843,0.978058027,-0.004981157
Ynmanol Marinez NA,R,0.0064,0,-0.268,0.132,0.0164,0,9.691780822,-0.067,0.051,0.051157081,-0.067206361,0.22769114,1.00308002,0.00069914
Brendan Durfee SDN,L,0.0048,0,-0.268,0.132,0.0824,0,9.682539683,-0.067,0.051,0.05108253,-0.067108422,0.227239133,1.001618238,0.000367133
Jordan Sprinkle CHA,R,0.022,0,-0.268,0.132,0.0164,0,9.682539683,-0.067,0.051,0.055863637,-0.073389484,0.248468312,1.095365427,0.021632312
Cesar Hernandez HOU,L,0.0112,0,-0.268,0.132,-0.0492,0,9.688195991,-0.067,0.051,0.054043267,-0.070998017,0.240275304,1.059671896,0.013530304
Jake DeLeo NA,R,0.008,0,-0.268,0.132,-0.0492,0,9.672489083,-0.067,0.051,0.050790105,-0.066724256,0.225791895,0.995884419,-0.000933105
Ethan Long SDN,R,0.0052,0,-0.268,0.132,-0.0824,0,9.690909091,-0.067,0.051,0.050855702,-0.066810432,0.22604163,0.99717063,-0.00064137
Jacob Vogel NA,R,0.0092,0,-0.268,0.132,0.0164,0,9.684210526,-0.067,0.051,0.050837266,-0.066786212,0.225942739,0.996809133,-0.000723261
Aiva Arquette MIA,R,0.0084,0,-0.268,0.132,0.0492,0,9.702970297,-0.067,0.051,0.05155357,-0.067727239,0.228913014,1.010854315,0.002458014
Joseph Stewart NA,R,0.01,0,-0.268,0.132,-0.0492,0,9.690265487,-0.067,0.051,0.050844866,-0.066796196,0.22572927,0.996958148,-0.00068873
Michel Triana NA,L,0.0068,0,-0.268,0.132,-0.0824,0,9.688644689,-0.067,0.051,#N/A,#N/A,#N/A,#N/A,#N/A
Lizandro Rodriguez NA,B,0.0088,0,-0.268,0.132,0.0492,0,9.701492537,-0.067,0.051,0.050936019,-0.066915946,0.226020094,0.998745466,-0.000283906
Jean Arnaez NA,R,0.0068,0,-0.268,0.132,0.0164,0,9.690721649,-0.067,0.051,0.050883844,-0.066847403,0.225732705,0.997722433,-0.000515295
Cody Miller ATL,R,0.0092,0,-0.268,0.132,0.0164,0,9.684210526,-0.067,0.051,0.047786343,-0.062778136,0.21194461,0.936987109,-0.01425339
George Wolkow CHA,L,0.0084,0,-0.272,0.132,-0.0492,0,9.678800857,-0.068,0.051,0.052356429,-0.069808572,0.232124796,1.026596654,0.006013796
Marek Houston MIN,R,0.0084,0,-0.272,0.132,0.0492,0,9.671361502,-0.068,0.05,0.052368895,-0.071221697,0.236788053,1.047377898,0.010711053
Starlyn Nunez BOS,B,0.008,0,-0.272,0.132,0.0492,0,9.672897196,-0.068,0.05,0.049070005,-0.066735207,0.221795441,0.981400099,-0.004203559
Manuel Sequera NA,R,0.0064,0,-0.272,0.132,-0.1152,0,9.68847352,-0.068,0.05,0.049936288,-0.067913352,0.225699038,0.998725759,-0.000287962
Timothy Borden NA,R,0.0064,0,-0.272,0.132,0.0164,0,9.669966997,-0.068,0.05,0.049914867,-0.067884219,0.22556229,0.998297344,-0.00038471
Jayce Easley NA,R,0.0104,0,-0.272,0.132,0.0164,0,9.691780822,-0.068,0.05,0.050280922,-0.068382054,0.227189318,1.00561844,0.001269318
Jonathan GuzmÃ¡n NA,R,0.0068,0,-0.272,0.132,0.0164,0,9.668874172,-0.068,0.05,0.049968713,-0.06795745,0.225748652,0.999374262,-0.000141348
Johan Macias LAA,B,0.0064,0,-0.272,0.132,0.0164,0,9.669966997,-0.068,0.05,0.051124474,-0.069529284,0.230968102,1.022489473,0.005080102
William Sullivan NA,L,0.0064,0,-0.272,0.132,-0.0824,0,9.677419355,-0.068,0.05,0.050196422,-0.068267134,0.226732219,1.003928442,0.000887219
Archer Brookman ATL,R,0.0052,0,-0.272,0.132,0.0824,0,9.703703704,-0.068,0.05,0.058152388,-0.079087247,0.262658053,1.163047756,0.036822053
Ruben Santana ARI,R,0.0068,0,-0.272,0.132,-0.0824,0,9.676840215,-0.068,0.05,0.049569198,-0.067414109,0.223859453,0.991383951,-0.001945547
Jorge Camarillo OAK,R,0.0076,0,-0.272,0.132,0.0492,0,9.674418605,-0.068,0.05,0.052086737,-0.070837962,0.235160158,1.041734738,0.009421158
Alfredo Alcantara CIN,R,0.006,0,-0.272,0.132,0.0164,0,9.671052632,-0.068,0.05,0.051353522,-0.06984079,0.23173893,1.027070438,0.00610793
Albertson Asigen NA,R,0.0088,0,-0.272,0.132,-0.0492,0,9.678111588,-0.068,0.05,0.05022949,-0.068312107,0.22666158,1.004589808,0.00103558
Stephen Hrustich DET,R,0.006,0,-0.272,0.132,-0.0492,0,9.682875264,-0.068,0.05,0.050662661,-0.068901219,0.22853217,1.013253216,0.00298917
Manuel Beltre TOR,R,0.0084,0,-0.272,0.132,0.0492,0,9.671361502,-0.068,0.05,0.050964137,-0.069311227,0.229859471,1.019282745,0.004348471
Braylin Morel TEX,R,0.006,0,-0.272,0.132,-0.1152,0,9.688958009,-0.068,0.05,0.049746003,-0.067654564,0.224309701,0.994920055,-0.001145299
Juan Flores LAA,R,0.0048,0,-0.272,0.132,0.0824,0,9.705882353,-0.068,0.05,0.051143675,-0.069555399,0.230603764,1.022873509,0.005156764
Steven Rivas NA,L,0.0068,0,-0.272,0.132,-0.1152,0,9.68798752,-0.068,0.05,0.049742784,-0.067650186,0.224238481,0.994855682,-0.001159519
Yoeilin Cespedes BOS,R,0.0064,0,-0.272,0.132,-0.1152,0,9.68847352,-0.068,0.05,0.054412737,-0.074001322,0.245275206,1.088254739,0.019891206
Roque Salinas NA,L,0.0068,0,-0.272,0.132,-0.0492,0,9.681528662,-0.068,0.05,0.050009702,-0.068013195,0.225419733,1.000194045,4.37E-05
Zane Zielinski SFN,R,0.01,0,-0.272,0.132,0.0492,0,9.66507177,-0.068,0.05,0.050375134,-0.068510182,0.227016547,1.007502672,0.001690547
John Spikerman PHI,B,0.012,0,-0.272,0.132,-0.0492,0,9.672489083,-0.068,0.05,0.052454379,-0.071337956,0.236377267,1.049087583,0.011060267
Dillon Head MIA,L,0.01,0,-0.272,0.132,0.0164,0,9.692832765,-0.068,0.05,0.049271924,-0.067009816,0.222009434,0.985438475,-0.003280566
Michael Salvatore NA,R,0.0072,0,-0.272,0.132,0.0164,0,9.667774086,-0.068,0.05,0.050117857,-0.068160286,0.225820038,1.002357141,0.000531038
Natanael Yuten BOS,L,0.0068,0,-0.272,0.132,-0.0492,0,9.681528662,-0.068,0.05,0.051081615,-0.069470996,0.230142086,1.021632297,0.004873086
Enrique Jimenez MIN,B,0.0056,0,-0.272,0.132,0.0824,0,9.701492537,-0.068,0.05,0.049966102,-0.067953899,0.225021341,0.99932204,-0.000152659
Brady Day PHI,L,0.0068,0,-0.272,0.132,0.0164,0,9.668874172,-0.068,0.05,0.056227821,-0.076469836,0.253121906,1.124556418,0.028035906
Brandon Pimentel WAS,L,0.0064,0,-0.272,0.132,-0.0824,0,9.677419355,-0.068,0.05,0.05010713,-0.068145696,0.225538203,1.002142591,0.000482203
Emmanuel Cedeno TBA,B,0.0064,0,-0.272,0.132,0.0164,0,9.669966997,-0.068,0.05,0.049761622,-0.067675805,0.22396213,0.995232431,-0.00107287
Camden Janik PIT,R,0.006,0,-0.272,0.132,-0.0492,0,9.682875264,-0.068,0.05,0.050927733,-0.069261716,0.229195168,1.018554653,0.004175168
Jose Sibrian NA,R,0.0064,0,-0.272,0.132,0.0824,0,9.696969697,-0.068,0.05,0.049923832,-0.067896412,0.22464027,0.99847664,-0.00034273
Justin Bench NA,R,0.0068,0,-0.272,0.132,0.0164,0,9.668874172,-0.068,0.05,0.0499294,-0.067903984,0.224660331,0.998588,-0.000317669
Stiven Acevedo NA,R,0.0092,0,-0.276,0.132,-0.0492,0,9.684210526,-0.069,0.05,0.050008785,-0.069012123,0.224938515,1.000175701,3.95E-05
Robert Hipwell SFN,L,0.0052,0,-0.276,0.132,-0.0824,0,9.684763573,-0.069,0.05,0.049646793,-0.068512574,0.223301344,0.992935853,-0.001588656
Jesus Caba MIA,B,0.0104,0,-0.276,0.132,0.0492,0,9.678899083,-0.069,0.05,0.053376454,-0.073659506,0.240063804,1.067529078,0.015185804
Austin St. Laurent SEA,R,0.0068,0,-0.276,0.132,0.0164,0,9.679487179,-0.069,0.05,0.050657136,-0.069906848,0.227817299,1.013142723,0.002955299
Javier Mogollon CHA,R,0.0092,0,-0.276,0.132,0.0164,0,9.673202614,-0.069,0.049,0.048228912,-0.067914183,0.221296888,0.984263518,-0.003538112
Brandon Eike SEA,R,0.0048,0,-0.276,0.132,-0.0824,0,9.685314685,-0.069,0.049,0.049538116,-0.069757756,0.227229318,1.010981968,0.002468318
Pedro Ibarguen MIL,R,0.0084,0,-0.276,0.132,-0.0492,0,9.685534591,-0.069,0.049,0.049568592,-0.069800671,0.227367087,1.011603927,0.002608087
Trevor Werner KCA,R,0.0088,0,-0.276,0.132,-0.0492,0,9.68487395,-0.069,0.049,0.049319612,-0.069450066,0.226155586,1.006522702,0.001465586
Ryan Leitch NA,R,0.0068,0,-0.276,0.132,0.0824,0,9.716312057,-0.069,0.049,0.048865228,-0.068810218,0.224065019,0.997249543,-0.000617981
Benjamin Metzinger NA,R,0.0064,0,-0.276,0.132,-0.0824,0,9.683098592,-0.069,0.049,0.049016872,-0.069023759,0.224736357,1.000344331,7.74E-05
John Tincher CLE,R,0.0056,0,-0.276,0.132,0.0824,0,9.655172414,-0.069,0.049,0.049667388,-0.069939791,0.227696593,1.013620165,0.003059593
Randy Guzman NYN,R,0.0064,0,-0.276,0.132,-0.0824,0,9.683098592,-0.069,0.049,0.050512908,-0.071130421,0.231571786,1.030875666,0.006935786
Hector Salas HOU,L,0.0084,0,-0.276,0.132,0.0164,0,9.675324675,-0.069,0.049,0.0496114,-0.069860951,0.227434857,1.01247755,0.002802857
Cole McConnell CHA,L,0.006,0,-0.276,0.132,-0.0492,0,9.689440994,-0.069,0.049,0.048967272,-0.068953913,0.224459978,0.999332078,-0.000150022
Ronaldo Flores NA,R,0.0064,0,-0.276,0.132,0.0824,0,9.65034965,-0.069,0.049,0.049006456,-0.069009091,0.224634593,1.000131756,2.96E-05
Christian Martin SLN,L,0.0084,0,-0.276,0.132,0.0164,0,9.675324675,-0.069,0.049,0.049630617,-0.069888012,0.227494596,1.012869744,0.002890596
Harrison Spohn NA,R,0.005064935,0,-0.276623377,0.131168831,0.016623377,0,9.68495935,-0.068657509,0.049317365,0.049473484,-0.06887485,0.225276882,1.003165582,0.000710882
Jefferson Valladares NA,R,0.006,0,-0.276,0.132,0.0824,0,9.652777778,-0.069,0.049,0.049075156,-0.069105831,0.22480828,1.001533787,0.00034428
Kevin Bazzell WAS,R,0.006,0,-0.276,0.132,0.0824,0,9.652777778,-0.069,0.049,0.047992852,-0.067581771,0.219807263,0.979445963,-0.004612737
Bryan Rincon PHI,B,0.0144,0,-0.276,0.132,0.0492,0,9.663461538,-0.069,0.049,0.056639404,-0.079757528,0.259335648,1.155906203,0.034978648
Brenny Escanio NA,B,0.0084,0,-0.276,0.132,0.0492,0,9.686098655,-0.069,0.049,0.048873688,-0.068822132,0.223748732,0.99742221,-0.000578268
Jesus Galiz LAN,R,0.006,0,-0.276,0.132,0.0824,0,9.652777778,-0.069,0.049,0.050735612,-0.071444025,0.232234497,1.035420647,0.007944497
Edgleen Perez PIT,R,0.0052,0,-0.276,0.132,0.0824,0,9.657534247,-0.069,0.049,0.049137183,-0.069193176,0.224857766,1.002799652,0.000627766
Mac Guscette ATL,R,0.0056,0,-0.276,0.132,0.0824,0,9.655172414,-0.069,0.049,0.048940914,-0.068916797,0.223876716,0.998794166,-0.000270284
Braylon Payne MIL,L,0.0112,0,-0.276,0.132,0.0164,0,9.667774086,-0.069,0.049,0.05477898,-0.077137747,0.250573586,1.11793836,0.026434586
Victor Ortega MIA,L,0.0056,0,-0.276,0.132,0.0824,0,9.655172414,-0.069,0.049,0.04964985,-0.069915095,0.227060922,1.01326224,0.002971922
Myles Smith CIN,L,0.0088,0,-0.276,0.132,-0.0492,0,9.68487395,-0.069,0.049,0.048846492,-0.068783835,0.223377001,0.996867181,-0.000701999
Chase Luttrell NA,L,0.0068,0,-0.276,0.132,-0.0492,0,9.688149688,-0.069,0.049,0.048844252,-0.068780682,0.223363768,0.996821471,-0.000712232
Devin Taylor OAK,L,0.0064,0,-0.276,0.132,-0.0492,0,9.68879668,-0.069,0.049,0.055489992,-0.078138969,0.253745543,1.132448824,0.029677543
Luis Guanipa ATL,R,0.0068,0,-0.276,0.132,-0.0492,0,9.688149688,-0.069,0.049,0.051770182,-0.072900868,0.236709119,1.056534322,0.012666119
Curtis Washington SEA,R,0.0112,0,-0.276,0.132,-0.0492,0,9.680851064,-0.069,0.049,0.048636242,-0.068487769,0.222360926,0.992576358,-0.001663074
Samuel Hernandez SLN,R,0.006,0,-0.276,0.132,-0.0824,0,9.683655536,-0.069,0.049,0.049843724,-0.070188102,0.227879405,1.017218867,0.003857405
Jack Herman NA,R,0.0072,0,-0.276,0.132,-0.0492,0,9.6875,-0.069,0.049,0.049048547,-0.069068362,0.224230938,1.000990755,0.000221938
Zachary Fascia NA,L,0.0064,0,-0.276,0.132,0.0824,0,9.65034965,-0.069,0.049,0.049104063,-0.069146538,0.224474716,1.002123742,0.000475716
Rafael Morel NA,R,0.0084,0,-0.276,0.132,-0.0492,0,9.685534591,-0.069,0.049,0.048753913,-0.06865347,0.222867072,0.994977821,-0.001124928
Dylan Shockley NA,R,0.0052,0,-0.276,0.132,0.0824,0,9.657534247,-0.069,0.049,0.049143254,-0.069201725,0.224639831,1.002923548,0.000654831
Carter Frederick KCA,R,0.008,0,-0.276,0.132,-0.0492,0,9.686192469,-0.069,0.049,0.048868496,-0.068814821,0.223337005,0.997316244,-0.000600995
Luis Caicuto PHI,R,0.0056,0,-0.276,0.132,0.0824,0,9.655172414,-0.069,0.049,0.050571243,-0.071212567,0.23110026,1.032066184,0.00718026
Bryan Broecker TBA,R,0.0056,0,-0.276,0.132,0.0824,0,9.655172414,-0.069,0.049,0.049197619,-0.06927828,0.224817054,1.004033039,0.000903054
Jommer Hernandez NA,R,0.006,0,-0.276,0.132,0.0824,0,9.652777778,-0.069,0.049,0.049082177,-0.069115719,0.224262478,1.001677087,0.000375478
Emanuel Andrews NA,R,0.0072,0,-0.276,0.132,-0.0492,0,9.6875,-0.069,0.049,0.049306279,-0.06943129,0.225241143,1.006250583,0.001399143
Jordan Dissin PHI,R,0.0056,0,-0.276,0.132,0.0824,0,9.655172414,-0.069,0.049,0.049514261,-0.069724164,0.226182155,1.010495124,0.002349155
Carlos Santiago NA,B,0.0072,0,-0.276,0.132,0.0164,0,9.678456592,-0.069,0.049,0.049206864,-0.069291298,0.224696616,1.00422171,0.000944616
Dario Laverde LAA,L,0.0048,0,-0.276,0.132,-0.1152,0,9.680365297,-0.069,0.049,0.049048375,-0.06906812,0.223941869,1.000987252,0.000220869
Luis Lameda MIL,B,0.0064,0,-0.28,0.132,0.0164,0,9.690402477,-0.07,0.049,0.049694583,-0.070992261,0.226775651,1.014175161,0.003169651
David Smith NA,B,0.0088,0,-0.28,0.132,-0.0492,0,9.691358025,-0.07,0.049,0.04907949,-0.070113557,0.223962735,1.00162225,0.000362735
Dominick Tello PHI,R,0.0048,0,-0.28,0.132,-0.0824,0,9.690721649,-0.07,0.048,0.050130275,-0.073106652,0.233517267,1.044380739,0.009923267
Wilman Diaz NA,R,0.0072,0,-0.28,0.132,0.0164,0,9.68847352,-0.07,0.048,0.048198413,-0.070289352,0.22450921,1.004133596,0.00092421
Franyerber Montilla DET,B,0.0104,0,-0.28,0.132,0.0492,0,9.692982456,-0.07,0.048,0.047786805,-0.06968909,0.222584963,0.995558432,-0.000993037
Kellum Clark NA,L,0.0064,0,-0.28,0.132,-0.0824,0,9.688581315,-0.07,0.048,0.047816433,-0.069732297,0.222691088,0.996175677,-0.000854912
Kade Kern NA,R,0.008,0,-0.28,0.132,-0.0492,0,9.692622951,-0.07,0.048,0.047789497,-0.069693017,0.222547723,0.995614523,-0.000980277
Patrick Lee DET,R,0.0152,0,-0.28,0.132,-0.1152,0,9.6875,-0.07,0.048,0.047979207,-0.069969677,0.223349205,0.999566808,-9.68E-05
Devin Saltiban PHI,R,0.01,0,-0.28,0.132,0.0164,0,9.681528662,-0.07,0.048,0.04660872,-0.06797105,0.216957766,0.971015002,-0.006476234
David McCroskey LAA,R,0.0088,0,-0.28,0.132,0.0164,0,9.684542587,-0.07,0.048,0.0481229,-0.070179228,0.223974,1.002560407,0.000572
Larry Martinez TBA,R,0.0056,0,-0.28,0.132,-0.0824,0,9.689655172,-0.07,0.048,0.047646987,-0.069485189,0.22154062,0.992645554,-0.00164138
Jordan Viars NA,L,0.0056,0,-0.28,0.132,-0.0492,0,9.676767677,-0.07,0.048,0.047959619,-0.069941111,0.22293829,0.999158726,-0.00018771
Ariel Almonte CIN,L,0.0052,0,-0.28,0.132,-0.0492,0,9.677419355,-0.07,0.048,0.047347582,-0.069048557,0.220069589,0.986407961,-0.003032411
