Full Name,Hand,WAR/GS,ERA,xWAR/GS,SIERA,ERA Change,bpWAR/GS,WAR/IP,Updated WAR/GS,Updated xWAR/GS,Updated WAR/IP,Updated ERA
Joseilyn Gonzalez LAN,R,-0.08,6.3797,-0.077900002,6.07,0.256300216,-0.027333334,-0.013666667,-0.076786053,-0.074770421,-0.013117618,6.636000216
Ovis Portes CIN,R,-0.080075662,6.383,-0.080306667,6.06,-0.139899953,-0.028177778,-0.014088889,-0.081830727,-0.082066796,-0.014397683,6.243100047
David Landeta HOU,R,-0.079365079,6.3842,-0.079420004,5.97,#N/A,-0.027866668,-0.013933334,-0.079365079,-0.079420004,-0.013933334,#N/A
Naimer Rosario FA,L,-0.088939567,6.3861,-0.089173333,6.36,0.118600184,-0.031288889,-0.015644444,-0.087287815,-0.08751724,-0.015353902,6.504700184
Ismael Michel FA,R,#DIV/0!,6.3865,-0.077963332,5.93,0.06190008,-0.027355555,-0.013677778,#DIV/0!,-0.077207686,-0.013545208,6.44840008
Christopher Vasquez FA,R,-0.080168776,6.3884,-0.079546664,6.06,#N/A,-0.02791111,-0.013955555,-0.080168776,-0.079546664,-0.013955555,#N/A
Ramon Henriquez FA,R,#DIV/0!,6.3903,-0.077076664,6.01,0.073800122,-0.027044444,-0.013522222,#DIV/0!,-0.076186523,-0.013366057,6.464100122
Melvin Cuevas FA,R,#DIV/0!,6.3917,-0.079230001,6,0.079999893,-0.0278,-0.0139,#DIV/0!,-0.078238342,-0.013726025,6.471699893
Elijah Pleasants FA,R,#DIV/0!,6.3929,-0.082143337,6.26,0.097699811,-0.028822223,-0.014411112,#DIV/0!,-0.080887977,-0.014190873,6.490599811
Sann Omosako TOR,R,-0.078832117,6.3934,-0.078723335,6.01,#N/A,-0.027622223,-0.013811111,-0.078832117,-0.078723335,-0.013811111,#N/A
Jose Cabrera LAN,R,#DIV/0!,6.3941,-0.077266667,5.96,0.068500231,-0.027111111,-0.013555556,#DIV/0!,-0.076438907,-0.013410334,6.462600231
Marco Corcho LAN,R,#DIV/0!,6.3956,-0.080749999,6.17,0.127500138,-0.028333333,-0.014166666,#DIV/0!,-0.079140199,-0.013884245,6.523100138
Moises Palma TBA,R,#DIV/0!,6.3959,-0.080433336,5.98,0.05859996,-0.028222223,-0.014111112,#DIV/0!,-0.079696397,-0.013981824,6.45449996
Juan Sanchez ATL,R,#DIV/0!,6.3964,-0.08163667,6.18,0.096200203,-0.028644446,-0.014322223,#DIV/0!,-0.080408876,-0.01410682,6.492600203
Abel Mercedes OAK,R,#DIV/0!,6.3989,-0.090376668,6.44,0.041099938,-0.031711112,-0.015855556,#DIV/0!,-0.089796181,-0.015753716,6.439999938
Andy Luis WAS,R,#DIV/0!,6.399,-0.078216665,6.14,0.08730023,-0.027444444,-0.013722222,#DIV/0!,-0.077149571,-0.013535012,6.48630023
Pitterson Rosa PIT,R,-0.076804916,6.3992,-0.077393331,6.02,0.226900183,-0.027155555,-0.013577777,-0.074081599,-0.074649151,-0.013096342,6.626100183
Jeckferxon Hernandez MIA,R,#DIV/0!,6.3996,-0.07992667,6.1,0.08340004,-0.028044446,-0.014022223,#DIV/0!,-0.07888506,-0.013839484,6.48300004
Zachary Cable FA,R,#DIV/0!,6.4,-0.076569999,5.93,0.078400052,-0.026866666,-0.013433333,#DIV/0!,-0.075632016,-0.013268775,6.478400052
Jose Feliz WAS,R,-0.078125,6.4009,-0.078343333,6.06,#N/A,-0.027488889,-0.013744444,-0.078125,-0.078343333,-0.013744444,#N/A
Victor Diaz CIN,R,#DIV/0!,6.4029,-0.080179998,6.03,-0.426900227,-0.028133333,-0.014066666,#DIV/0!,-0.085525835,-0.015004532,5.975999773
KristÃ³fer Bow FA,R,#DIV/0!,6.4032,-0.080179998,6.1,0.090499908,-0.028133333,-0.014066666,#DIV/0!,-0.079046771,-0.013867854,6.493699908
Alexander Bouchard BOS,R,-0.078208955,6.4033,-0.078406668,6.03,-0.208599878,-0.027511112,-0.013755556,-0.080756763,-0.080960917,-0.01420367,6.194700122
Cole Schoenwetter CIN,R,-0.082557418,6.4089,-0.082523333,6.15,#N/A,-0.028955556,-0.014477778,-0.082557418,-0.082523333,-0.014477778,#N/A
Randy Beriguete FA,R,-0.083333333,6.4102,-0.082016668,6.22,#N/A,-0.028777778,-0.014388889,-0.083333333,-0.082016668,-0.014388889,#N/A
Victor Farias WAS,R,-0.077625571,6.4116,-0.077203333,6,#N/A,-0.027088889,-0.013544444,-0.077625571,-0.077203333,-0.013544444,#N/A
Michael Vilchez FA,R,#DIV/0!,6.412,-0.081129996,5.98,0.065999866,-0.028466665,-0.014233333,#DIV/0!,-0.08029491,-0.014086826,6.477999866
Henry Valencio FA,R,#DIV/0!,6.4125,-0.077836668,6,0.069700205,-0.027311112,-0.013655556,#DIV/0!,-0.076990628,-0.013507128,6.482200205
Eric Foggo FA,R,#DIV/0!,6.4138,-0.076633333,5.93,0.075700105,-0.026888889,-0.013444444,#DIV/0!,-0.075728853,-0.013285764,6.489500105
Waylin Santana FA,R,-0.07788162,6.4144,-0.079166667,5.95,#N/A,-0.027777778,-0.013888889,-0.07788162,-0.079166667,-0.013888889,#N/A
Alejandro Mendez FA,R,#DIV/0!,6.4151,-0.081889999,6.1,0.092199781,-0.028733333,-0.014366666,#DIV/0!,-0.080713051,-0.014160184,6.507299781
Jeffrey Firoved FA,R,#DIV/0!,6.4168,-0.08062333,6.06,0.079299949,-0.028288888,-0.014144444,#DIV/0!,-0.079626972,-0.013969644,6.496099949
Ronny Chalas FA,R,#DIV/0!,6.4173,-0.080876667,5.95,0.041099892,-0.028377778,-0.014188889,#DIV/0!,-0.080358689,-0.014098016,6.458399892
Giovanni Vargas SLN,R,#DIV/0!,6.418,-0.078153335,5.99,0.057500047,-0.027422223,-0.013711111,#DIV/0!,-0.077453145,-0.013588271,6.475500047
Jose Ulloa FA,R,#DIV/0!,6.4188,-0.077076664,5.87,0.052300152,-0.027044444,-0.013522222,#DIV/0!,-0.076448646,-0.013412043,6.471100152
Braulio Salas MIA,R,#DIV/0!,6.4198,-0.079103332,6,-0.021900015,-0.027755555,-0.013877778,#DIV/0!,-0.079373179,-0.013925119,6.397899985
Eris Rodriguez FA,R,#DIV/0!,6.4228,-0.08119333,6.09,0.076699917,-0.028488888,-0.014244444,#DIV/0!,-0.080223734,-0.014074339,6.499499917
Jaren Zinn FA,R,#DIV/0!,6.4249,-0.086576669,6.03,0.08819979,-0.030377779,-0.015188889,#DIV/0!,-0.085388161,-0.014980379,6.51309979
David Tiburcio FA,R,-0.080291971,6.4262,-0.078976668,6.03,#N/A,-0.027711112,-0.013855556,-0.080291971,-0.078976668,-0.013855556,#N/A
Yoendris Gonzalez CHN,R,#DIV/0!,6.4269,-0.078596667,5.93,0.060900121,-0.027577778,-0.013788889,#DIV/0!,-0.077851899,-0.013658228,6.487800121
Dilan Figueredo LAN,R,#DIV/0!,6.4273,-0.079039998,6.04,-0.541600013,-0.027733333,-0.013866666,#DIV/0!,-0.085700348,-0.015035149,5.885699987
Raimy Rodriguez HOU,R,-0.090689238,6.4317,-0.090566671,6.28,0.014500132,-0.031777779,-0.01588889,-0.090484781,-0.09036249,-0.015853069,6.446200132
Janzen Keisel TBA,R,-0.086028906,6.4325,-0.086133338,6.11,#N/A,-0.030222224,-0.015111112,-0.086028906,-0.086133338,-0.015111112,#N/A
Enderjer Sifontes FA,R,#DIV/0!,6.4387,-0.079293335,6,0.062799772,-0.027822223,-0.013911111,#DIV/0!,-0.078519949,-0.01377543,6.501499772
Joseph Yabbour CHA,R,#DIV/0!,6.4406,-0.086323332,6.03,0.076500036,-0.030288888,-0.015144444,#DIV/0!,-0.085298002,-0.014964562,6.517100036
Austin Aldeano FA,R,#DIV/0!,6.4419,-0.084549997,5.92,0.05689986,-0.029666666,-0.014833333,#DIV/0!,-0.083803186,-0.014702313,6.49879986
Dheygler Gimenez FA,R,-0.080439815,6.442,-0.080433336,5.83,#N/A,-0.028222223,-0.014111112,-0.080439815,-0.080433336,-0.014111112,#N/A
Joshua Harlow CLE,R,#DIV/0!,6.4431,-0.086893332,6.04,0.059099829,-0.030488888,-0.015244444,#DIV/0!,-0.086096296,-0.015104613,6.502199829
Jhonny Jimenez LAN,R,-0.082644628,6.4433,-0.082586668,6.01,0.403299758,-0.028977778,-0.014488889,-0.077471726,-0.077417394,-0.013581999,6.846599758
William Frisch CHN,R,-0.082668187,6.4444,-0.082650003,6.01,0.073600185,-0.029000001,-0.0145,-0.08172405,-0.081706074,-0.014334399,6.518000185
Wilmis Paulino COL,R,#DIV/0!,6.4452,-0.077773333,5.91,0.022300091,-0.027288889,-0.013644444,#DIV/0!,-0.077504241,-0.013597235,6.467500091
Manny Ramirez FA,R,#DIV/0!,6.4504,-0.08176333,6.13,0.10089981,-0.028688888,-0.014344444,#DIV/0!,-0.080484355,-0.014120062,6.55129981
Sabier Marte NYA,R,-0.083211679,6.451,-0.083346671,6.19,0.083099877,-0.029244446,-0.014622223,-0.082139771,-0.082273024,-0.014433864,6.534099877
Jiorgeny Casimiri FA,R,#DIV/0!,6.4519,-0.081510002,5.93,0.065799778,-0.028600001,-0.0143,#DIV/0!,-0.080678721,-0.014154162,6.517699778
Fulton Lockhart LAA,R,#DIV/0!,6.453,-0.084930003,6.12,0.035699734,-0.029800001,-0.014900001,#DIV/0!,-0.084460148,-0.01481757,6.488699734
Samuel Fabian FA,R,-0.082004556,6.4557,-0.081510002,6.07,#N/A,-0.028600001,-0.0143,-0.082004556,-0.081510002,-0.0143,#N/A
Chandler Arnold FA,R,-0.078740157,6.4569,-0.080306667,6.02,#N/A,-0.028177778,-0.014088889,-0.078740157,-0.080306667,-0.014088889,#N/A
Juan Reyes FA,L,-0.091220074,6.458,-0.09126333,6.36,0.072900002,-0.032022221,-0.016011111,-0.090190352,-0.09023312,-0.015830372,6.530900002
Greysen Carter NYA,R,-0.084955752,6.458,-0.085056663,6.23,0.155600016,-0.029844443,-0.014922222,-0.082908816,-0.083007295,-0.014562683,6.613600016
JonPaul Wheat CHN,R,-0.084307692,6.4585,-0.084486662,6.18,0.095199851,-0.029644443,-0.014822221,-0.083064977,-0.083241308,-0.014603738,6.553699851
Dylan Lesko TBA,R,-0.093283582,6.4586,-0.092150003,6.11,0.092199847,-0.032333334,-0.016166667,-0.091951911,-0.090834514,-0.01593588,6.550799847
Carlos Martinez LAN,R,#DIV/0!,6.4592,-0.080876667,5.99,0.06689992,-0.028377778,-0.014188889,#DIV/0!,-0.080039003,-0.01404193,6.52609992
Daniel Flatt NYA,R,-0.082668187,6.4613,-0.082839996,5.96,0.097300247,-0.029066665,-0.014533333,-0.081423293,-0.081592515,-0.014314476,6.558600247
Jhonny Felix FA,R,-0.082802548,6.4614,-0.081889999,5.99,#N/A,-0.028733333,-0.014366666,-0.082802548,-0.081889999,-0.014366666,#N/A
Alejandro Lugo FA,R,-0.08358209,6.4644,-0.083663334,6,#N/A,-0.029355556,-0.014677778,-0.08358209,-0.083663334,-0.014677778,#N/A
Reny Artiles FA,R,#DIV/0!,6.4688,-0.083916662,6.09,0.073499926,-0.029444443,-0.014722221,#DIV/0!,-0.082963183,-0.014554944,6.542299926
Luis German SDN,R,#DIV/0!,6.4691,-0.088223336,6.32,0.21659994,-0.030955556,-0.015477778,#DIV/0!,-0.085269421,-0.014959548,6.68569994
Osiris Calvo FA,L,-0.092912448,6.4703,-0.093163335,6.32,#N/A,-0.032688889,-0.016344445,-0.092912448,-0.093163335,-0.016344445,#N/A
Daniel Carrion PIT,R,#DIV/0!,6.4705,-0.080306667,6,0.075199894,-0.028177778,-0.014088889,#DIV/0!,-0.079373346,-0.013925148,6.545699894
Marlon Franco SFN,R,-0.081458495,6.4723,-0.08176333,6.03,0.052899771,-0.028688888,-0.014344444,-0.080792714,-0.081095057,-0.014227203,6.525199771
Mason Denaburg FA,R,#DIV/0!,6.4731,-0.085943335,6.23,0.096000022,-0.030155556,-0.015077778,#DIV/0!,-0.084668743,-0.014854165,6.569100022
Franly Urena TOR,R,#DIV/0!,6.4742,-0.085056663,6.02,#N/A,-0.029844443,-0.014922222,#DIV/0!,-0.085056663,-0.014922222,#N/A
Sean Heppner CLE,R,#DIV/0!,6.476,-0.086386666,6.19,0.07529981,-0.030311111,-0.015155555,#DIV/0!,-0.085382203,-0.014979334,6.55129981
Gregori Ramirez ARI,R,#DIV/0!,6.477,-0.081826665,6.01,0.066299854,-0.02871111,-0.014355555,#DIV/0!,-0.080989071,-0.014208609,6.543299854
JosÃ© FernÃ¡ndez FA,R,#DIV/0!,6.4775,-0.084930003,6.13,0.067999802,-0.029800001,-0.014900001,#DIV/0!,-0.084038421,-0.014743583,6.545499802
Miguel Valdez FA,R,#DIV/0!,6.4778,-0.083536665,6.11,0.066999745,-0.029311111,-0.014655555,#DIV/0!,-0.082672647,-0.014503973,6.544799745
Luigi Hernandez FA,R,-0.086153846,6.4789,-0.087780004,6.3,#N/A,-0.030800002,-0.015400001,-0.086153846,-0.087780004,-0.015400001,#N/A
Edgar Colon CIN,R,-0.082985075,6.4793,-0.082966665,6.07,#N/A,-0.02911111,-0.014555555,-0.082985075,-0.082966665,-0.014555555,#N/A
Marco Barrios CHA,R,#DIV/0!,6.482,-0.085119997,6.1,0.119999998,-0.029866666,-0.014933333,#DIV/0!,-0.083544187,-0.014656875,6.601999998
Chalniel Arias NYA,R,-0.085395052,6.4845,-0.085183331,6.18,#N/A,-0.029888888,-0.014944444,-0.085395052,-0.085183331,-0.014944444,#N/A
Seon Gi Kim FA,R,-0.073672806,6.4877,-0.074036665,5.89,#N/A,-0.025977777,-0.012988889,-0.073672806,-0.074036665,-0.012988889,#N/A
Carlos De Los Santos FA,R,#DIV/0!,6.4886,-0.08233333,6,0.071300045,-0.028888888,-0.014444444,#DIV/0!,-0.08142861,-0.014285721,6.559900045
Jeronimo Palmeros FA,L,-0.09365911,6.4898,-0.093796669,6.43,#N/A,-0.032911112,-0.016455556,-0.09365911,-0.093796669,-0.016455556,#N/A
Gage Boehm LAA,R,#DIV/0!,6.4899,-0.086766664,6.25,0.09689992,-0.030444443,-0.015222222,#DIV/0!,-0.085471161,-0.01499494,6.58679992
Edwardo Melendez CHN,R,-0.085477178,6.492,-0.085689997,6.13,#N/A,-0.030066666,-0.015033333,-0.085477178,-0.085689997,-0.015033333,#N/A
Jesus Lopez FA,R,-0.087179487,6.4933,-0.087336664,6.01,#N/A,-0.030644443,-0.015322222,-0.087179487,-0.087336664,-0.015322222,#N/A
Dawry Segura FA,R,#DIV/0!,6.4946,-0.082966665,5.9,0.048499761,-0.02911111,-0.014555555,#DIV/0!,-0.082347094,-0.014446859,6.543099761
Starlin Savinon FA,L,-0.095140315,6.4946,-0.094936669,6.56,0.107499776,-0.033311112,-0.016655556,-0.093565535,-0.093365261,-0.01637987,6.602099776
Christian Rodriguez NYN,R,-0.086792453,6.495,-0.085880001,6.19,-0.062299962,-0.030133334,-0.015066667,-0.087624965,-0.086703761,-0.015211186,6.432700038
Denis Reguillo FA,R,#DIV/0!,6.4952,-0.086070004,6.19,0.08219985,-0.030200001,-0.015100001,#DIV/0!,-0.084980747,-0.014908903,6.57739985
Cole Zaffiro NYA,R,#DIV/0!,6.4952,-0.085373335,6.02,0.064400174,-0.029955556,-0.014977778,#DIV/0!,-0.084526854,-0.014829273,6.559600174
Reudis Diaz FA,R,#DIV/0!,6.497,-0.085689997,6.24,0.08370004,-0.030066666,-0.015033333,#DIV/0!,-0.084586064,-0.01483966,6.58070004
Wilson Lopez NYN,R,#DIV/0!,6.4971,-0.085246666,6.28,0.099599953,-0.029911111,-0.014955555,#DIV/0!,-0.083939842,-0.014726288,6.596699953
Steven Hajjar FA,L,-0.097613883,6.4974,-0.09677333,6.29,#N/A,-0.033955554,-0.016977777,-0.097613883,-0.09677333,-0.016977777,#N/A
Jordan Valenzuela SDN,R,#DIV/0!,6.5015,-0.087653335,6.33,0.103699873,-0.030755556,-0.015377778,#DIV/0!,-0.086255252,-0.0151325,6.605199873
Brad Pacheco PHI,R,-0.084378563,6.5021,-0.084613331,6.17,#N/A,-0.029688888,-0.014844444,-0.084378563,-0.084613331,-0.014844444,#N/A
Jonathan Edwards FA,R,#DIV/0!,6.504,-0.088096667,6.21,0.102199801,-0.030911111,-0.015455556,#DIV/0!,-0.086712371,-0.015212697,6.606199801
Javier Bartolozzi FA,R,#DIV/0!,6.5051,-0.08474,6.12,-0.492299783,-0.029733333,-0.014866667,#DIV/0!,-0.091153043,-0.015991762,6.012800217
Dylan Questad MIN,R,-0.089413448,6.5051,-0.089046664,6.15,#N/A,-0.031244444,-0.015622222,-0.089413448,-0.089046664,-0.015622222,#N/A
Miguel Flores FA,L,-0.095297806,6.5052,-0.095570004,6.5,-0.697300167,-0.033533335,-0.016766667,-0.105512891,-0.105814267,-0.018563906,5.807899833
Ryan Smith HOU,R,#DIV/0!,6.5061,-0.088033333,6.1,0.064900099,-0.030888889,-0.015444444,#DIV/0!,-0.087155177,-0.015290382,6.571000099
William Stevens FA,R,#DIV/0!,6.5071,-0.086386666,6.23,0.090000139,-0.030311111,-0.015155555,#DIV/0!,-0.085191846,-0.014945938,6.597100139
Anthony Mena FA,R,-0.086659065,6.5092,-0.086133338,6.23,#N/A,-0.030222224,-0.015111112,-0.086659065,-0.086133338,-0.015111112,#N/A
Ervin Torres FA,L,#DIV/0!,6.5147,-0.094303335,6.43,0.082100268,-0.033088889,-0.016544445,#DIV/0!,-0.093114895,-0.016335946,6.596800268
Angel Rivero FA,R,-0.08722919,6.5161,-0.087020001,6.23,0.092100192,-0.030533334,-0.015266667,-0.085996271,-0.085790038,-0.015050884,6.608200192
Reiver Camacho FA,R,-0.086956522,6.5164,-0.08714667,6.16,#N/A,-0.030577779,-0.015288889,-0.086956522,-0.08714667,-0.015288889,#N/A
Christopher Barraza FA,R,#DIV/0!,6.5191,-0.083663334,5.97,0.062399875,-0.029355556,-0.014677778,#DIV/0!,-0.082862521,-0.014537284,6.581499875
Cesar Rojas WAS,R,-0.085542169,6.5194,-0.085436669,6.12,0.060899854,-0.029977779,-0.014988889,-0.084743091,-0.084638577,-0.014848873,6.580299854
Gabriel Rodriguez CHA,R,-0.090225564,6.52,-0.089870002,6.05,0.087399821,-0.031533334,-0.015766667,-0.089016101,-0.088665305,-0.015555317,6.607399821
Ronny Lopez CHN,R,-0.087060227,6.5237,-0.087020001,6.17,#N/A,-0.030533334,-0.015266667,-0.087060227,-0.087020001,-0.015266667,#N/A
Jean Calderon FA,R,#DIV/0!,6.5268,-0.087780004,6.14,0.084699846,-0.030800002,-0.015400001,#DIV/0!,-0.086640862,-0.015200151,6.611499846
Jonawel Valdez PIT,R,-0.087227414,6.5274,-0.087526667,5.99,#N/A,-0.030711111,-0.015355556,-0.087227414,-0.087526667,-0.015355556,#N/A
Yander Bonaci FA,L,-0.099201824,6.5287,-0.099116665,6.57,#N/A,-0.034777777,-0.017388889,-0.099201824,-0.099116665,-0.017388889,#N/A
Francis Hernandez FA,R,-0.086065574,6.5288,-0.086956667,6.06,#N/A,-0.030511111,-0.015255556,-0.086065574,-0.086956667,-0.015255556,#N/A
Branden Noriega FA,L,#DIV/0!,6.53,-0.098546664,6.45,0.107000144,-0.034577777,-0.017288888,#DIV/0!,-0.096931885,-0.017005594,6.637000144
Andrew Carson FA,R,#DIV/0!,6.5303,-0.083346671,5.98,0.058999738,-0.029244446,-0.014622223,#DIV/0!,-0.082593653,-0.014490115,6.589299738
Hunter Breault OAK,R,#DIV/0!,6.5367,-0.089046664,6.07,0.035099934,-0.031244444,-0.015622222,#DIV/0!,-0.088568513,-0.015538336,6.571799934
Andre Sanchez FA,R,-0.091718001,6.5373,-0.091453334,6.16,#N/A,-0.032088889,-0.016044445,-0.091718001,-0.091453334,-0.016044445,#N/A
Landen Maroudis TOR,R,-0.088184438,6.5377,-0.08828667,6.16,-0.378000024,-0.030977779,-0.015488889,-0.09328313,-0.093391273,-0.016384434,6.159699976
Keiner Leon FA,R,#DIV/0!,6.5378,-0.086259997,5.98,0.055200114,-0.030266666,-0.015133333,#DIV/0!,-0.085531685,-0.015005559,6.593000114
Francis Texido LAA,L,-0.101056803,6.5383,-0.101080003,6.32,-0.08590021,-0.035466668,-0.017733334,-0.102384488,-0.102407993,-0.017966314,6.45239979
Franklin Gil HOU,R,-0.089095745,6.5384,-0.08898333,6.11,#N/A,-0.031222221,-0.01561111,-0.089095745,-0.08898333,-0.01561111,#N/A
Keiber Armas FA,R,#DIV/0!,6.5414,-0.089743333,6.29,0.09789987,-0.031488889,-0.015744444,#DIV/0!,-0.088400217,-0.01550881,6.63929987
Franderly Morel FA,L,#DIV/0!,6.5415,-0.098926671,6.52,0.089299949,-0.034711113,-0.017355556,#DIV/0!,-0.097576194,-0.017118631,6.630799949
Jhoniel Serrano MIA,R,-0.089250814,6.5432,-0.089046664,6.22,#N/A,-0.031244444,-0.015622222,-0.089250814,-0.089046664,-0.015622222,#N/A
Jordan Powell FA,R,#DIV/0!,6.5441,-0.085626663,6.07,0.088399933,-0.030044443,-0.015022222,#DIV/0!,-0.084469989,-0.014819296,6.632499933
Pedro Garcia DET,R,#DIV/0!,6.5459,-0.092720003,6.04,0.253999817,-0.032533334,-0.016266667,#DIV/0!,-0.089122199,-0.015635474,6.799899817
Jesus Palacios BAL,R,-0.090851334,6.546,-0.091010003,6.24,#N/A,-0.031933334,-0.015966667,-0.090851334,-0.091010003,-0.015966667,#N/A
Jean Munoz SEA,R,#DIV/0!,6.5466,-0.091136671,6.22,0.004500254,-0.031977779,-0.01598889,#DIV/0!,-0.091074022,-0.015977899,6.551100254
Nelfri Payano CIN,R,#DIV/0!,6.5472,-0.08714667,6.19,0.368999863,-0.030577779,-0.015288889,#DIV/0!,-0.082235088,-0.014427208,6.916199863
Alejandro Chiquillo TEX,R,-0.088319088,6.5474,-0.088666667,6.21,#N/A,-0.031111111,-0.015555556,-0.088319088,-0.088666667,-0.015555556,#N/A
German Fajardo LAA,R,#DIV/0!,6.5512,-0.09012333,5.99,0.115600022,-0.031622221,-0.015811111,#DIV/0!,-0.088533048,-0.015532114,6.666800022
Aaron Cohn FA,R,#DIV/0!,6.5519,-0.086006669,5.96,0.05399993,-0.030177779,-0.015088889,#DIV/0!,-0.085297813,-0.014964529,6.60589993
Raudy Rivera CLE,R,#DIV/0!,6.5521,-0.090566671,6.09,0.089000168,-0.031777779,-0.01588889,#DIV/0!,-0.089336463,-0.015673064,6.641100168
Francisco Morao BAL,L,-0.101567398,6.5568,-0.101713338,6.51,#N/A,-0.03568889,-0.017844445,-0.101567398,-0.101713338,-0.017844445,#N/A
Scarlyn Lebron FA,R,#DIV/0!,6.5585,-0.091580003,6.14,0.066600255,-0.032133334,-0.016066667,#DIV/0!,-0.090650026,-0.015903513,6.625100255
Franco Zabaleta FA,L,-0.098039222,6.5589,-0.098166667,6.49,#N/A,-0.034444445,-0.017222222,-0.098039222,-0.098166667,-0.017222222,#N/A
Zhiorman Imbriano FA,L,-0.09963548,6.5629,-0.09962333,6.63,#N/A,-0.034955554,-0.017477777,-0.09963548,-0.09962333,-0.017477777,#N/A
Starlyn Pichardo FA,R,#DIV/0!,6.5631,-0.090629996,6.19,0.084399919,-0.031799998,-0.015899999,#DIV/0!,-0.089464515,-0.015695529,6.647499919
Moises Amezquita FA,L,#DIV/0!,6.5657,-0.100003337,6.61,0.086100036,-0.03508889,-0.017544445,#DIV/0!,-0.098691932,-0.017314374,6.651800036
Brennan Malone PIT,R,#DIV/0!,6.5676,-0.085119997,6.03,0.067500067,-0.029866666,-0.014933333,#DIV/0!,-0.084245156,-0.014779852,6.635100067
Marco Eluscat FA,L,-0.100639907,6.5701,-0.100636662,6.55,#N/A,-0.03531111,-0.017655555,-0.100639907,-0.100636662,-0.017655555,#N/A
Manuel Osorio FA,L,-0.103058511,6.5729,-0.102790004,6.63,0.077099738,-0.036066668,-0.018033334,-0.10184964,-0.101584283,-0.017821804,6.649999738
Anthony Astudillo FA,R,-0.088369441,6.5735,-0.088539998,6.18,0.088299848,-0.031066666,-0.015533333,-0.087182401,-0.087350667,-0.015324678,6.661799848
Jesus Delgado FA,L,#DIV/0!,6.5744,-0.100573337,6.54,0.0924998,-0.03528889,-0.017644445,#DIV/0!,-0.099158301,-0.017396193,6.6668998
Francisco Frias HOU,R,#DIV/0!,6.5745,-0.092656669,6.03,-0.255100226,-0.032511112,-0.016255556,#DIV/0!,-0.096251883,-0.016886295,6.319399774
Drew Garrett FA,R,#DIV/0!,6.5749,-0.093606666,6.28,0.100600035,-0.032844444,-0.016422222,#DIV/0!,-0.092174426,-0.016170952,6.675500035
Nathanael Cruz FA,R,#DIV/0!,6.5763,-0.093860003,6.19,0.078400041,-0.032933334,-0.016466667,#DIV/0!,-0.092741041,-0.016270358,6.654700041
Jesus Ibarra LAN,R,#DIV/0!,6.5777,-0.094493338,6.18,-0.464200001,-0.033155557,-0.016577779,#DIV/0!,-0.101161901,-0.017747702,6.113499999
Thomas Reisinger OAK,R,#DIV/0!,6.5798,-0.091199996,6.13,0.044999848,-0.031999999,-0.015999999,#DIV/0!,-0.090576271,-0.015890574,6.624799848
Frenny Grant FA,L,-0.101482326,6.5826,-0.101206662,6.56,0.121299801,-0.03551111,-0.017755555,-0.099612277,-0.099341693,-0.017428367,6.703899801
Luis Valdez KCA,R,#DIV/0!,6.5857,-0.092213337,6.2,0.073699807,-0.032355557,-0.016177778,#DIV/0!,-0.091181388,-0.015996735,6.659399807
Ian Medina FA,L,#DIV/0!,6.5875,-0.101903331,6.6,0.092500246,-0.035755555,-0.017877777,#DIV/0!,-0.100472427,-0.017626742,6.680000246
Jeferson Figueroa FA,R,#DIV/0!,6.5881,-0.099116665,6.18,0.059300141,-0.034777777,-0.017388889,#DIV/0!,-0.098224506,-0.017232369,6.647400141
Keegan Zinn CLE,R,-0.093064091,6.5897,-0.092973331,6.11,0.072500034,-0.032622221,-0.016311111,-0.092040198,-0.091950436,-0.016131655,6.662200034
Jose Paulino FA,R,-0.091220074,6.5908,-0.091199996,6.31,0.104200231,-0.031999999,-0.015999999,-0.089777889,-0.089758129,-0.01574704,6.695000231
Andy Basora KCA,R,#DIV/0!,6.5946,-0.092909997,6.28,-0.463999846,-0.032599999,-0.016299999,#DIV/0!,-0.099447198,-0.017446877,6.130600154
Matthew Mikulski FA,L,#DIV/0!,6.5949,-0.103423329,6.37,0.086300266,-0.036288887,-0.018144444,#DIV/0!,-0.102069941,-0.017907007,6.681200266
Emerson Talavera FA,R,#DIV/0!,6.5966,-0.093226669,6.06,0.050800141,-0.032711112,-0.016355556,#DIV/0!,-0.092508734,-0.016229602,6.647400141
Eric Veras FA,L,-0.102622571,6.5996,-0.1026,6.61,0.078599947,-0.036,-0.018,-0.101400356,-0.101378054,-0.017785624,6.678199947
Kelvin Rosario FA,L,-0.102459016,6.6027,-0.103043331,6.64,0.090200062,-0.036155555,-0.018077777,-0.101059315,-0.101635647,-0.017830815,6.692900062
Brayan Cabello FA,R,#DIV/0!,6.6034,-0.092150003,6.33,0.08560013,-0.032333334,-0.016166667,#DIV/0!,-0.090955458,-0.015957098,6.68900013
Ryan Minckler WAS,R,#DIV/0!,6.6052,-0.092150003,6.3,0.067600124,-0.032333334,-0.016166667,#DIV/0!,-0.091206904,-0.016001211,6.672800124
Stharlin Torres CIN,R,-0.090497738,6.613,-0.090503336,6.14,-0.708499873,-0.031755557,-0.015877778,-0.100193433,-0.100199632,-0.017578883,5.904500127
